Horodatage;Valeur;Statut
2024-02-28T04:00:00+02:00;47174;Mesure
2024-02-28T04:30:00+02:00;82957;Mesure
2024-02-28T05:00:00+02:00;138828;Mesure
2024-02-28T05:30:00+02:00;181260;Mesure
2024-02-28T06:00:00+02:00;191732;Mesure
2024-02-28T06:30:00+02:00;205272;Mesure
2024-02-28T07:00:00+02:00;218983;Mesure
2024-02-28T07:30:00+02:00;224653;Mesure
2024-02-28T08:00:00+02:00;216234;Mesure
2024-02-28T08:30:00+02:00;203797;Mesure
2024-02-28T09:00:00+02:00;198109;Mesure
2024-02-28T09:30:00+02:00;202399;Mesure
2024-02-28T10:00:00+02:00;201599;Mesure
2024-02-28T10:30:00+02:00;183620;Mesure
2024-02-28T11:00:00+02:00;158005;Mesure
2024-02-28T11:30:00+02:00;136037;Mesure
2024-02-28T12:00:00+02:00;137753;Mesure
2024-02-28T12:30:00+02:00;155888;Mesure
2024-02-28T13:00:00+02:00;199330;Mesure
2024-02-28T13:30:00+02:00;215187;Mesure
2024-02-28T14:00:00+02:00;216614;Mesure
2024-02-28T14:30:00+02:00;208679;Mesure
2024-02-28T15:00:00+02:00;199832;Mesure
2024-02-28T15:30:00+02:00;197485;Mesure
2024-02-28T16:00:00+02:00;199743;Mesure
2024-02-28T16:30:00+02:00;188311;Mesure
2024-02-28T17:00:00+02:00;161369;Mesure
2024-02-28T17:30:00+02:00;119787;Mesure
2024-02-28T18:00:00+02:00;81345;Mesure
2024-02-28T18:30:00+02:00;57318;Mesure
2024-02-28T19:00:00+02:00;49735;Mesure
2024-02-28T19:30:00+02:00;46754;Mesure
2024-02-28T20:00:00+02:00;43991;Mesure
2024-02-28T20:30:00+02:00;40490;Mesure
2024-02-28T21:00:00+02:00;36702;Mesure
2024-02-28T21:30:00+02:00;34230;Mesure
2024-02-28T22:00:00+02:00;33355;Mesure
2024-02-28T22:30:00+02:00;33946;Mesure
2024-02-28T23:00:00+02:00;30411;Mesure
2024-02-28T23:30:00+02:00;30013;Mesure
2024-02-29T00:00:00+02:00;30965;Mesure
2024-02-29T00:30:00+02:00;31449;Mesure
2024-02-29T01:00:00+02:00;31109;Mesure
2024-02-29T01:30:00+02:00;29749;Mesure
2024-02-29T02:00:00+02:00;29097;Mesure
2024-02-29T02:30:00+02:00;30677;Mesure
2024-02-29T03:00:00+02:00;34045;Mesure
2024-02-29T03:30:00+02:00;39626;Mesure
2024-02-29T04:00:00+02:00;47020;Mesure
2024-02-29T04:30:00+02:00;80459;Mesure
2024-02-29T05:00:00+02:00;134583;Mesure
2024-02-29T05:30:00+02:00;180965;Mesure
2024-02-29T06:00:00+02:00;197462;Mesure
2024-02-29T06:30:00+02:00;211937;Mesure
2024-02-29T07:00:00+02:00;220344;Mesure
2024-02-29T07:30:00+02:00;219168;Mesure
2024-02-29T08:00:00+02:00;208914;Mesure
2024-02-29T08:30:00+02:00;201405;Mesure
2024-02-29T09:00:00+02:00;202655;Mesure
2024-02-29T09:30:00+02:00;209552;Mesure
2024-02-29T10:00:00+02:00;204690;Mesure
2024-02-29T10:30:00+02:00;180511;Mesure
2024-02-29T11:00:00+02:00;152572;Mesure
2024-02-29T11:30:00+02:00;133221;Mesure
2024-02-29T12:00:00+02:00;139685;Mesure
2024-02-29T12:30:00+02:00;161409;Mesure
2024-02-29T13:00:00+02:00;204004;Mesure
2024-02-29T13:30:00+02:00;213423;Mesure
2024-02-29T14:00:00+02:00;209628;Mesure
2024-02-29T14:30:00+02:00;202883;Mesure
2024-02-29T15:00:00+02:00;200613;Mesure
2024-02-29T15:30:00+02:00;203914;Mesure
2024-02-29T16:00:00+02:00;205717;Mesure
2024-02-29T16:30:00+02:00;188534;Mesure
2024-02-29T17:00:00+02:00;156900;Mesure
2024-02-29T17:30:00+02:00;115900;Mesure
2024-02-29T18:00:00+02:00;80820;Mesure
2024-02-29T18:30:00+02:00;58861;Mesure
2024-02-29T19:00:00+02:00;51434;Mesure
2024-02-29T19:30:00+02:00;47248;Mesure
2024-02-29T20:00:00+02:00;43063;Mesure
2024-02-29T20:30:00+02:00;39096;Mesure
2024-02-29T21:00:00+02:00;36110;Mesure
2024-02-29T21:30:00+02:00;34879;Mesure
2024-02-29T22:00:00+02:00;34547;Mesure
2024-02-29T22:30:00+02:00;34601;Mesure
2024-02-29T23:00:00+02:00;30677;Mesure
2024-02-29T23:30:00+02:00;31041;Mesure
2024-03-01T00:00:00+02:00;31805;Mesure
2024-03-01T00:30:00+02:00;31347;Mesure
2024-03-01T01:00:00+02:00;30172;Mesure
2024-03-01T01:30:00+02:00;28839;Mesure
2024-03-01T02:00:00+02:00;29050;Mesure
2024-03-01T02:30:00+02:00;31594;Mesure
2024-03-01T03:00:00+02:00;35151;Mesure
2024-03-01T03:30:00+02:00;39872;Mesure
2024-03-01T04:00:00+02:00;45872;Mesure
2024-03-01T04:30:00+02:00;77735;Mesure
2024-03-01T05:00:00+02:00;133003;Mesure
2024-03-01T05:30:00+02:00;185117;Mesure
2024-03-01T06:00:00+02:00;204441;Mesure
2024-03-01T06:30:00+02:00;215187;Mesure
2024-03-01T07:00:00+02:00;216614;Mesure
2024-03-01T07:30:00+02:00;211632;Mesure
2024-03-01T08:00:00+02:00;204590;Mesure
2024-03-01T08:30:00+02:00;204228;Mesure
2024-03-01T09:00:00+02:00;209831;Mesure
2024-03-01T09:30:00+02:00;214466;Mesure
2024-03-01T10:00:00+02:00;203013;Mesure
2024-03-01T10:30:00+02:00;174690;Mesure
2024-03-01T11:00:00+02:00;148334;Mesure
2024-03-01T11:30:00+02:00;133742;Mesure
2024-03-01T12:00:00+02:00;144232;Mesure
2024-03-01T12:30:00+02:00;166236;Mesure
2024-03-01T13:00:00+02:00;204246;Mesure
2024-03-01T13:30:00+02:00;207514;Mesure
2024-03-01T14:00:00+02:00;202826;Mesure
2024-03-01T14:30:00+02:00;201574;Mesure
2024-03-01T15:00:00+02:00;206014;Mesure
2024-03-01T15:30:00+02:00;210877;Mesure
2024-03-01T16:00:00+02:00;207892;Mesure
2024-03-01T16:30:00+02:00;184557;Mesure
2024-03-01T17:00:00+02:00;151497;Mesure
2024-03-01T17:30:00+02:00;114031;Mesure
2024-03-01T18:00:00+02:00;82352;Mesure
2024-03-01T18:30:00+02:00;60965;Mesure
2024-03-01T19:00:00+02:00;52426;Mesure
2024-03-01T19:30:00+02:00;46636;Mesure
2024-03-01T20:00:00+02:00;41612;Mesure
2024-03-01T20:30:00+02:00;38146;Mesure
2024-03-01T21:00:00+02:00;36448;Mesure
2024-03-01T21:30:00+02:00;36080;Mesure
2024-03-01T22:00:00+02:00;35470;Mesure
2024-03-01T22:30:00+02:00;34468;Mesure
2024-03-01T23:00:00+02:00;31594;Mesure
2024-03-01T23:30:00+02:00;33083;Mesure
2024-03-02T00:00:00+02:00;33576;Mesure
2024-03-02T00:30:00+02:00;32620;Mesure
2024-03-02T01:00:00+02:00;31094;Mesure
2024-03-02T01:30:00+02:00;30401;Mesure
2024-03-02T02:00:00+02:00;31178;Mesure
2024-03-02T02:30:00+02:00;32711;Mesure
2024-03-02T03:00:00+02:00;37789;Mesure
2024-03-02T03:30:00+02:00;37134;Mesure
2024-03-02T04:00:00+02:00;35436;Mesure
2024-03-02T04:30:00+02:00;34257;Mesure
2024-03-02T05:00:00+02:00;34680;Mesure
2024-03-02T05:30:00+02:00;36317;Mesure
2024-03-02T06:00:00+02:00;37662;Mesure
2024-03-02T06:30:00+02:00;37479;Mesure
2024-03-02T07:00:00+02:00;37933;Mesure
2024-03-02T07:30:00+02:00;36366;Mesure
2024-03-02T08:00:00+02:00;36301;Mesure
2024-03-02T08:30:00+02:00;37799;Mesure
2024-03-02T09:00:00+02:00;39481;Mesure
2024-03-02T09:30:00+02:00;39802;Mesure
2024-03-02T10:00:00+02:00;38466;Mesure
2024-03-02T10:30:00+02:00;36702;Mesure
2024-03-02T11:00:00+02:00;35180;Mesure
2024-03-02T11:30:00+02:00;36298;Mesure
2024-03-02T12:00:00+02:00;38061;Mesure
2024-03-02T12:30:00+02:00;38849;Mesure
2024-03-02T13:00:00+02:00;37937;Mesure
2024-03-02T13:30:00+02:00;36164;Mesure
2024-03-02T14:00:00+02:00;35160;Mesure
2024-03-02T14:30:00+02:00;35848;Mesure
2024-03-02T15:00:00+02:00;35563;Mesure
2024-03-02T15:30:00+02:00;36698;Mesure
2024-03-02T16:00:00+02:00;36272;Mesure
2024-03-02T16:30:00+02:00;34677;Mesure
2024-03-02T17:00:00+02:00;33378;Mesure
2024-03-02T17:30:00+02:00;33571;Mesure
2024-03-02T18:00:00+02:00;35077;Mesure
2024-03-02T18:30:00+02:00;36513;Mesure
2024-03-02T19:00:00+02:00;34468;Mesure
2024-03-02T19:30:00+02:00;33160;Mesure
2024-03-02T20:00:00+02:00;31705;Mesure
2024-03-02T20:30:00+02:00;31440;Mesure
2024-03-02T21:00:00+02:00;32610;Mesure
2024-03-02T21:30:00+02:00;34138;Mesure
2024-03-02T22:00:00+02:00;34620;Mesure
2024-03-02T22:30:00+02:00;33613;Mesure
2024-03-02T23:00:00+02:00;32711;Mesure
2024-03-02T23:30:00+02:00;33590;Mesure
2024-03-03T00:00:00+02:00;33008;Mesure
2024-03-03T00:30:00+02:00;31499;Mesure
2024-03-03T01:00:00+02:00;30451;Mesure
2024-03-03T01:30:00+02:00;30827;Mesure
2024-03-03T02:00:00+02:00;32282;Mesure
2024-03-03T02:30:00+02:00;33478;Mesure
2024-03-03T03:00:00+02:00;37479;Mesure
2024-03-03T03:30:00+02:00;35936;Mesure
2024-03-03T04:00:00+02:00;34452;Mesure
2024-03-03T04:30:00+02:00;34391;Mesure
2024-03-03T05:00:00+02:00;35809;Mesure
2024-03-03T05:30:00+02:00;37403;Mesure
2024-03-03T06:00:00+02:00;37707;Mesure
2024-03-03T06:30:00+02:00;36441;Mesure
2024-03-03T07:00:00+02:00;36702;Mesure
2024-03-03T07:30:00+02:00;36131;Mesure
2024-03-03T08:00:00+02:00;37279;Mesure
2024-03-03T08:30:00+02:00;39089;Mesure
2024-03-03T09:00:00+02:00;39898;Mesure
2024-03-03T09:30:00+02:00;38962;Mesure
2024-03-03T10:00:00+02:00;37141;Mesure
2024-03-03T10:30:00+02:00;36110;Mesure
2024-03-03T11:00:00+02:00;35848;Mesure
2024-03-03T11:30:00+02:00;37595;Mesure
2024-03-03T12:00:00+02:00;38796;Mesure
2024-03-03T12:30:00+02:00;38345;Mesure
2024-03-03T13:00:00+02:00;36658;Mesure
2024-03-03T13:30:00+02:00;35285;Mesure
2024-03-03T14:00:00+02:00;35489;Mesure
2024-03-03T14:30:00+02:00;37082;Mesure
2024-03-03T15:00:00+02:00;36513;Mesure
2024-03-03T15:30:00+02:00;36557;Mesure
2024-03-03T16:00:00+02:00;35170;Mesure
2024-03-03T16:30:00+02:00;33626;Mesure
2024-03-03T17:00:00+02:00;33346;Mesure
2024-03-03T17:30:00+02:00;34586;Mesure
2024-03-03T18:00:00+02:00;36207;Mesure
2024-03-03T18:30:00+02:00;36718;Mesure
2024-03-03T19:00:00+02:00;33613;Mesure
2024-03-03T19:30:00+02:00;32042;Mesure
2024-03-03T20:00:00+02:00;31352;Mesure
2024-03-03T20:30:00+02:00;32177;Mesure
2024-03-03T21:00:00+02:00;33759;Mesure
2024-03-03T21:30:00+02:00;34643;Mesure
2024-03-03T22:00:00+02:00;34016;Mesure
2024-03-03T22:30:00+02:00;32455;Mesure
2024-03-03T23:00:00+02:00;33478;Mesure
2024-03-03T23:30:00+02:00;32274;Mesure
2024-03-04T00:00:00+02:00;30446;Mesure
2024-03-04T00:30:00+02:00;28710;Mesure
2024-03-04T01:00:00+02:00;28659;Mesure
2024-03-04T01:30:00+02:00;29841;Mesure
2024-03-04T02:00:00+02:00;31689;Mesure
2024-03-04T02:30:00+02:00;33517;Mesure
2024-03-04T03:00:00+02:00;34417;Mesure
2024-03-04T03:30:00+02:00;36702;Mesure
2024-03-04T04:00:00+02:00;42787;Mesure
2024-03-04T04:30:00+02:00;78482;Mesure
2024-03-04T05:00:00+02:00;144014;Mesure
2024-03-04T05:30:00+02:00;199492;Mesure
2024-03-04T06:00:00+02:00;205063;Mesure
2024-03-04T06:30:00+02:00;200366;Mesure
2024-03-04T07:00:00+02:00;199554;Mesure
2024-03-04T07:30:00+02:00;208303;Mesure
2024-03-04T08:00:00+02:00;218458;Mesure
2024-03-04T08:30:00+02:00;222288;Mesure
2024-03-04T09:00:00+02:00;215562;Mesure
2024-03-04T09:30:00+02:00;203106;Mesure
2024-03-04T10:00:00+02:00;185963;Mesure
2024-03-04T10:30:00+02:00;167854;Mesure
2024-03-04T11:00:00+02:00;155343;Mesure
2024-03-04T11:30:00+02:00;146052;Mesure
2024-03-04T12:00:00+02:00;151452;Mesure
2024-03-04T12:30:00+02:00;160777;Mesure
2024-03-04T13:00:00+02:00;187346;Mesure
2024-03-04T13:30:00+02:00;195309;Mesure
2024-03-04T14:00:00+02:00;207515;Mesure
2024-03-04T14:30:00+02:00;219311;Mesure
2024-03-04T15:00:00+02:00;220310;Mesure
2024-03-04T15:30:00+02:00;208807;Mesure
2024-03-04T16:00:00+02:00;192252;Mesure
2024-03-04T16:30:00+02:00;171011;Mesure
2024-03-04T17:00:00+02:00;151135;Mesure
2024-03-04T17:30:00+02:00;122760;Mesure
2024-03-04T18:00:00+02:00;89232;Mesure
2024-03-04T18:30:00+02:00;61848;Mesure
2024-03-04T19:00:00+02:00;49175;Mesure
2024-03-04T19:30:00+02:00;42812;Mesure
2024-03-04T20:00:00+02:00;40486;Mesure
2024-03-04T20:30:00+02:00;40387;Mesure
2024-03-04T21:00:00+02:00;39767;Mesure
2024-03-04T21:30:00+02:00;37461;Mesure
2024-03-04T22:00:00+02:00;33910;Mesure
2024-03-04T22:30:00+02:00;31566;Mesure
2024-03-04T23:00:00+02:00;33517;Mesure
2024-03-04T23:30:00+02:00;31380;Mesure
2024-03-05T00:00:00+02:00;29458;Mesure
2024-03-05T00:30:00+02:00;28525;Mesure
2024-03-05T01:00:00+02:00;29431;Mesure
2024-03-05T01:30:00+02:00;30860;Mesure
2024-03-05T02:00:00+02:00;32024;Mesure
2024-03-05T02:30:00+02:00;32810;Mesure
2024-03-05T03:00:00+02:00;33232;Mesure
2024-03-05T03:30:00+02:00;36110;Mesure
2024-03-05T04:00:00+02:00;43598;Mesure
2024-03-05T04:30:00+02:00;81287;Mesure
2024-03-05T05:00:00+02:00;146794;Mesure
2024-03-05T05:30:00+02:00;196908;Mesure
2024-03-05T06:00:00+02:00;198152;Mesure
2024-03-05T06:30:00+02:00;195500;Mesure
2024-03-05T07:00:00+02:00;201424;Mesure
2024-03-05T07:30:00+02:00;215476;Mesure
2024-03-05T08:00:00+02:00;224294;Mesure
2024-03-05T08:30:00+02:00;221434;Mesure
2024-03-05T09:00:00+02:00;209010;Mesure
2024-03-05T09:30:00+02:00;196954;Mesure
2024-03-05T10:00:00+02:00;185782;Mesure
2024-03-05T10:30:00+02:00;172929;Mesure
2024-03-05T11:00:00+02:00;160345;Mesure
2024-03-05T11:30:00+02:00;146874;Mesure
2024-03-05T12:00:00+02:00;147692;Mesure
2024-03-05T12:30:00+02:00;155355;Mesure
2024-03-05T13:00:00+02:00;185262;Mesure
2024-03-05T13:30:00+02:00;199888;Mesure
2024-03-05T14:00:00+02:00;214829;Mesure
2024-03-05T14:30:00+02:00;222554;Mesure
2024-03-05T15:00:00+02:00;216468;Mesure
2024-03-05T15:30:00+02:00;201617;Mesure
2024-03-05T16:00:00+02:00;188371;Mesure
2024-03-05T16:30:00+02:00;173511;Mesure
2024-03-05T17:00:00+02:00;156500;Mesure
2024-03-05T17:30:00+02:00;125581;Mesure
2024-03-05T18:00:00+02:00;88449;Mesure
2024-03-05T18:30:00+02:00;59841;Mesure
2024-03-05T19:00:00+02:00;47828;Mesure
2024-03-05T19:30:00+02:00;43007;Mesure
2024-03-05T20:00:00+02:00;41814;Mesure
2024-03-05T20:30:00+02:00;41581;Mesure
2024-03-05T21:00:00+02:00;39791;Mesure
2024-03-05T21:30:00+02:00;36410;Mesure
2024-03-05T22:00:00+02:00;32817;Mesure
2024-03-05T22:30:00+02:00;31383;Mesure
2024-03-05T23:00:00+02:00;32810;Mesure
2024-03-05T23:30:00+02:00;30299;Mesure
2024-03-06T00:00:00+02:00;28983;Mesure
2024-03-06T00:30:00+02:00;29066;Mesure
2024-03-06T01:00:00+02:00;30482;Mesure
2024-03-06T01:30:00+02:00;31456;Mesure
2024-03-06T02:00:00+02:00;31609;Mesure
2024-03-06T02:30:00+02:00;31704;Mesure
2024-03-06T03:00:00+02:00;32424;Mesure
2024-03-06T03:30:00+02:00;36448;Mesure
2024-03-06T04:00:00+02:00;45100;Mesure
2024-03-06T04:30:00+02:00;83458;Mesure
2024-03-06T05:00:00+02:00;146230;Mesure
2024-03-06T05:30:00+02:00;190923;Mesure
2024-03-06T06:00:00+02:00;192150;Mesure
2024-03-06T06:30:00+02:00;195309;Mesure
2024-03-06T07:00:00+02:00;207515;Mesure
2024-03-06T07:30:00+02:00;222414;Mesure
2024-03-06T08:00:00+02:00;225556;Mesure
2024-03-06T08:30:00+02:00;215937;Mesure
2024-03-06T09:00:00+02:00;201961;Mesure
2024-03-06T09:30:00+02:00;194762;Mesure
2024-03-06T10:00:00+02:00;190138;Mesure
2024-03-06T10:30:00+02:00;179024;Mesure
2024-03-06T11:00:00+02:00;162717;Mesure
2024-03-06T11:30:00+02:00;144312;Mesure
2024-03-06T12:00:00+02:00;142607;Mesure
2024-03-06T12:30:00+02:00;152219;Mesure
2024-03-06T13:00:00+02:00;187970;Mesure
2024-03-06T13:30:00+02:00;206983;Mesure
2024-03-06T14:00:00+02:00;219766;Mesure
2024-03-06T14:30:00+02:00;220603;Mesure
2024-03-06T15:00:00+02:00;209442;Mesure
2024-03-06T15:30:00+02:00;196093;Mesure
2024-03-06T16:00:00+02:00;189229;Mesure
2024-03-06T16:30:00+02:00;179205;Mesure
2024-03-06T17:00:00+02:00;161126;Mesure
2024-03-06T17:30:00+02:00;125655;Mesure
2024-03-06T18:00:00+02:00;85969;Mesure
2024-03-06T18:30:00+02:00;57912;Mesure
2024-03-06T19:00:00+02:00;47549;Mesure
2024-03-06T19:30:00+02:00;44183;Mesure
2024-03-06T20:00:00+02:00;43234;Mesure
2024-03-06T20:30:00+02:00;41997;Mesure
2024-03-06T21:00:00+02:00;38933;Mesure
2024-03-06T21:30:00+02:00;35158;Mesure
2024-03-06T22:00:00+02:00;32306;Mesure
2024-03-06T22:30:00+02:00;31995;Mesure
2024-03-06T23:00:00+02:00;31704;Mesure
2024-03-06T23:30:00+02:00;29563;Mesure
2024-03-07T00:00:00+02:00;29254;Mesure
2024-03-07T00:30:00+02:00;30066;Mesure
2024-03-07T01:00:00+02:00;31297;Mesure
2024-03-07T01:30:00+02:00;31335;Mesure
2024-03-07T02:00:00+02:00;30648;Mesure
2024-03-07T02:30:00+02:00;30744;Mesure
2024-03-07T03:00:00+02:00;32393;Mesure
2024-03-07T03:30:00+02:00;37550;Mesure
2024-03-07T04:00:00+02:00;46552;Mesure
2024-03-07T04:30:00+02:00;83928;Mesure
2024-03-07T05:00:00+02:00;142600;Mesure
2024-03-07T05:30:00+02:00;184484;Mesure
2024-03-07T06:00:00+02:00;190012;Mesure
2024-03-07T06:30:00+02:00;199888;Mesure
2024-03-07T07:00:00+02:00;214829;Mesure
2024-03-07T07:30:00+02:00;225704;Mesure
2024-03-07T08:00:00+02:00;221622;Mesure
2024-03-07T08:30:00+02:00;208502;Mesure
2024-03-07T09:00:00+02:00;197885;Mesure
2024-03-07T09:30:00+02:00;197610;Mesure
2024-03-07T10:00:00+02:00;196887;Mesure
2024-03-07T10:30:00+02:00;183139;Mesure
2024-03-07T11:00:00+02:00;161290;Mesure
2024-03-07T11:30:00+02:00;139628;Mesure
2024-03-07T12:00:00+02:00;138700;Mesure
2024-03-07T12:30:00+02:00;152913;Mesure
2024-03-07T13:00:00+02:00;194139;Mesure
2024-03-07T13:30:00+02:00;213102;Mesure
2024-03-07T14:00:00+02:00;219896;Mesure
2024-03-07T14:30:00+02:00;214417;Mesure
2024-03-07T15:00:00+02:00;202691;Mesure
2024-03-07T15:30:00+02:00;194953;Mesure
2024-03-07T16:00:00+02:00;194405;Mesure
2024-03-07T16:30:00+02:00;185290;Mesure
2024-03-07T17:00:00+02:00;162737;Mesure
2024-03-07T17:30:00+02:00;122946;Mesure
2024-03-07T18:00:00+02:00;83012;Mesure
2024-03-07T18:30:00+02:00;57011;Mesure
2024-03-07T19:00:00+02:00;48477;Mesure
2024-03-07T19:30:00+02:00;45761;Mesure
2024-03-07T20:00:00+02:00;44047;Mesure
2024-03-07T20:30:00+02:00;41430;Mesure
2024-03-07T21:00:00+02:00;37616;Mesure
2024-03-07T21:30:00+02:00;34320;Mesure
2024-03-07T22:00:00+02:00;32629;Mesure
2024-03-07T22:30:00+02:00;33102;Mesure
2024-03-07T23:00:00+02:00;30744;Mesure
2024-03-07T23:30:00+02:00;29535;Mesure
2024-03-08T00:00:00+02:00;30139;Mesure
2024-03-08T00:30:00+02:00;31035;Mesure
2024-03-08T01:00:00+02:00;31473;Mesure
2024-03-08T01:30:00+02:00;30557;Mesure
2024-03-08T02:00:00+02:00;29615;Mesure
2024-03-08T02:30:00+02:00;30402;Mesure
2024-03-08T03:00:00+02:00;33152;Mesure
2024-03-08T03:30:00+02:00;38874;Mesure
2024-03-08T04:00:00+02:00;47240;Mesure
2024-03-08T04:30:00+02:00;82464;Mesure
2024-03-08T05:00:00+02:00;137690;Mesure
2024-03-08T05:30:00+02:00;180760;Mesure
2024-03-08T06:00:00+02:00;192790;Mesure
2024-03-08T06:30:00+02:00;206983;Mesure
2024-03-08T07:00:00+02:00;219766;Mesure
2024-03-08T07:30:00+02:00;223725;Mesure
2024-03-08T08:00:00+02:00;214429;Mesure
2024-03-08T08:30:00+02:00;202789;Mesure
2024-03-08T09:00:00+02:00;198787;Mesure
2024-03-08T09:30:00+02:00;204095;Mesure
2024-03-08T10:00:00+02:00;202707;Mesure
2024-03-08T10:30:00+02:00;183247;Mesure
2024-03-08T11:00:00+02:00;156767;Mesure
2024-03-08T11:30:00+02:00;135127;Mesure
2024-03-08T12:00:00+02:00;137893;Mesure
2024-03-08T12:30:00+02:00;157095;Mesure
2024-03-08T13:00:00+02:00;200731;Mesure
2024-03-08T13:30:00+02:00;215233;Mesure
2024-03-08T14:00:00+02:00;215155;Mesure
2024-03-08T14:30:00+02:00;207042;Mesure
2024-03-08T15:00:00+02:00;199537;Mesure
2024-03-08T15:30:00+02:00;198758;Mesure
2024-03-08T16:00:00+02:00;201350;Mesure
2024-03-08T16:30:00+02:00;188772;Mesure
2024-03-08T17:00:00+02:00;160540;Mesure
2024-03-08T17:30:00+02:00;118787;Mesure
2024-03-08T18:00:00+02:00;81033;Mesure
2024-03-08T18:30:00+02:00;57581;Mesure
2024-03-08T19:00:00+02:00;50155;Mesure
2024-03-08T19:30:00+02:00;46965;Mesure
2024-03-08T20:00:00+02:00;43852;Mesure
2024-03-08T20:30:00+02:00;40159;Mesure
2024-03-08T21:00:00+02:00;36488;Mesure
2024-03-08T21:30:00+02:00;34309;Mesure
2024-03-08T22:00:00+02:00;33627;Mesure
2024-03-08T22:30:00+02:00;34159;Mesure
2024-03-08T23:00:00+02:00;30402;Mesure
2024-03-08T23:30:00+02:00;31202;Mesure
2024-03-09T00:00:00+02:00;32736;Mesure
2024-03-09T00:30:00+02:00;33593;Mesure
2024-03-09T01:00:00+02:00;32986;Mesure
2024-03-09T01:30:00+02:00;31472;Mesure
2024-03-09T02:00:00+02:00;30444;Mesure
2024-03-09T02:30:00+02:00;30846;Mesure
2024-03-09T03:00:00+02:00;36348;Mesure
2024-03-09T03:30:00+02:00;37674;Mesure
2024-03-09T04:00:00+02:00;37461;Mesure
2024-03-09T04:30:00+02:00;35904;Mesure
2024-03-09T05:00:00+02:00;34436;Mesure
2024-03-09T05:30:00+02:00;34405;Mesure
2024-03-09T06:00:00+02:00;35841;Mesure
2024-03-09T06:30:00+02:00;37423;Mesure
2024-03-09T07:00:00+02:00;39791;Mesure
2024-03-09T07:30:00+02:00;38433;Mesure
2024-03-09T08:00:00+02:00;36677;Mesure
2024-03-09T08:30:00+02:00;36138;Mesure
2024-03-09T09:00:00+02:00;37310;Mesure
2024-03-09T09:30:00+02:00;39117;Mesure
2024-03-09T10:00:00+02:00;39897;Mesure
2024-03-09T10:30:00+02:00;38933;Mesure
2024-03-09T11:00:00+02:00;36135;Mesure
2024-03-09T11:30:00+02:00;35157;Mesure
2024-03-09T12:00:00+02:00;35873;Mesure
2024-03-09T12:30:00+02:00;37626;Mesure
2024-03-09T13:00:00+02:00;38803;Mesure
2024-03-09T13:30:00+02:00;38322;Mesure
2024-03-09T14:00:00+02:00;36626;Mesure
2024-03-09T14:30:00+02:00;35273;Mesure
2024-03-09T15:00:00+02:00;33589;Mesure
2024-03-09T15:30:00+02:00;35108;Mesure
2024-03-09T16:00:00+02:00;36528;Mesure
2024-03-09T16:30:00+02:00;36543;Mesure
2024-03-09T17:00:00+02:00;35139;Mesure
2024-03-09T17:30:00+02:00;33607;Mesure
2024-03-09T18:00:00+02:00;33356;Mesure
2024-03-09T18:30:00+02:00;34616;Mesure
2024-03-09T19:00:00+02:00;34159;Mesure
2024-03-09T19:30:00+02:00;34614;Mesure
2024-03-09T20:00:00+02:00;33586;Mesure
2024-03-09T20:30:00+02:00;32018;Mesure
2024-03-09T21:00:00+02:00;31354;Mesure
2024-03-09T21:30:00+02:00;32203;Mesure
2024-03-09T22:00:00+02:00;33785;Mesure
2024-03-09T22:30:00+02:00;34645;Mesure
2024-03-09T23:00:00+02:00;30846;Mesure
2024-03-09T23:30:00+02:00;32310;Mesure
2024-03-10T00:00:00+02:00;33488;Mesure
2024-03-10T00:30:00+02:00;33299;Mesure
2024-03-10T01:00:00+02:00;31915;Mesure
2024-03-10T01:30:00+02:00;30610;Mesure
2024-03-10T02:00:00+02:00;30583;Mesure
2024-03-10T02:30:00+02:00;31859;Mesure
2024-03-10T03:00:00+02:00;37423;Mesure
2024-03-10T03:30:00+02:00;37697;Mesure
2024-03-10T04:00:00+02:00;36410;Mesure
2024-03-10T04:30:00+02:00;34747;Mesure
2024-03-10T05:00:00+02:00;34236;Mesure
2024-03-10T05:30:00+02:00;35346;Mesure
2024-03-10T06:00:00+02:00;37058;Mesure
2024-03-10T06:30:00+02:00;37797;Mesure
2024-03-10T07:00:00+02:00;38933;Mesure
2024-03-10T07:30:00+02:00;37111;Mesure
2024-03-10T08:00:00+02:00;36107;Mesure
2024-03-10T08:30:00+02:00;36843;Mesure
2024-03-10T09:00:00+02:00;38643;Mesure
2024-03-10T09:30:00+02:00;39852;Mesure
2024-03-10T10:00:00+02:00;39358;Mesure
2024-03-10T10:30:00+02:00;37616;Mesure
2024-03-10T11:00:00+02:00;35273;Mesure
2024-03-10T11:30:00+02:00;35508;Mesure
2024-03-10T12:00:00+02:00;37115;Mesure
2024-03-10T12:30:00+02:00;38616;Mesure
2024-03-10T13:00:00+02:00;38631;Mesure
2024-03-10T13:30:00+02:00;37147;Mesure
2024-03-10T14:00:00+02:00;35528;Mesure
2024-03-10T14:30:00+02:00;35262;Mesure
2024-03-10T15:00:00+02:00;34616;Mesure
2024-03-10T15:30:00+02:00;36229;Mesure
2024-03-10T16:00:00+02:00;36712;Mesure
2024-03-10T16:30:00+02:00;35621;Mesure
2024-03-10T17:00:00+02:00;33959;Mesure
2024-03-10T17:30:00+02:00;33254;Mesure
2024-03-10T18:00:00+02:00;34154;Mesure
2024-03-10T18:30:00+02:00;35832;Mesure
2024-03-10T19:00:00+02:00;34645;Mesure
